scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean,depth_m,presence
Ecklonia cava,34.455976,136.927341,1989/1991,,,,HumanObservation,19.418347186691793,32.55580226463506,,1
Eisenia bicyclis,34.455976,136.927341,1989/1991,,,,HumanObservation,19.418347186691793,32.55580226463506,,1
Sargassum fusiforme,34.455976,136.927341,1989/1991,,,,HumanObservation,19.418347186691793,32.55580226463506,,1
Ecklonia cava,34.442195,136.925011,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Eisenia bicyclis,34.442195,136.925011,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Gelidium elegans,34.442195,136.925011,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Sargassum fulvellum,34.442195,136.925011,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Sargassum fusiforme,34.442195,136.925011,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Ecklonia cava,34.432254,136.923152,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Eisenia bicyclis,34.432254,136.923152,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Gelidium elegans,34.432254,136.923152,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Sargassum fusiforme,34.432254,136.923152,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Ecklonia cava,34.416844,136.925706,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Eisenia bicyclis,34.416844,136.925706,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Gelidium elegans,34.416844,136.925706,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Sargassum fusiforme,34.416844,136.925706,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Undaria pinnatifida f. pinnatifida,34.416844,136.925706,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Ecklonia cava,34.402043,136.917493,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Eisenia bicyclis,34.402043,136.917493,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Gelidium elegans,34.402043,136.917493,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Sargassum fusiforme,34.402043,136.917493,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Undaria pinnatifida f. pinnatifida,34.402043,136.917493,1989/1991,,,,HumanObservation,20.002959885600188,33.062115726365306,,1
Ecklonia cava,34.390722,136.914869,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Eisenia bicyclis,34.390722,136.914869,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Gelidium elegans,34.390722,136.914869,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Sargassum fusiforme,34.390722,136.914869,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Undaria pinnatifida f. pinnatifida,34.390722,136.914869,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Ecklonia cava,34.379749,136.911677,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Eisenia bicyclis,34.379749,136.911677,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Gelidium elegans,34.379749,136.911677,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Sargassum fusiforme,34.379749,136.911677,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Undaria pinnatifida f. pinnatifida,34.379749,136.911677,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Ecklonia cava,34.355553,136.90109,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Eisenia bicyclis,34.355553,136.90109,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Gelidium elegans,34.355553,136.90109,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Sargassum fusiforme,34.355553,136.90109,1989/1991,,,,HumanObservation,20.17005812757951,33.32200876648682,,1
Ecklonia cava,34.333372,136.912499,1989/1991,,,,HumanObservation,20.301566604086716,33.50255476251342,,1
Ecklonia cava,34.320296,136.912503,1989/1991,,,,HumanObservation,20.301566604086716,33.50255476251342,,1
Eisenia bicyclis,34.320296,136.912503,1989/1991,,,,HumanObservation,20.301566604086716,33.50255476251342,,1
Ecklonia cava,34.291161,136.900501,1989/1991,,,,HumanObservation,20.5004295805929,33.73229369430715,,1
Eisenia bicyclis,34.291161,136.900501,1989/1991,,,,HumanObservation,20.5004295805929,33.73229369430715,,1
Gelidium elegans,34.291161,136.900501,1989/1991,,,,HumanObservation,20.5004295805929,33.73229369430715,,1
Undaria pinnatifida f. pinnatifida,34.291161,136.900501,1989/1991,,,,HumanObservation,20.5004295805929,33.73229369430715,,1
Ecklonia cava,34.248545,136.851955,1989/1991,,,,HumanObservation,20.56307506483181,33.80735856643605,,1
Eisenia bicyclis,34.248545,136.851955,1989/1991,,,,HumanObservation,20.56307506483181,33.80735856643605,,1
Gelidium elegans,34.248545,136.851955,1989/1991,,,,HumanObservation,20.56307506483181,33.80735856643605,,1
Sargassum fulvellum,34.248545,136.851955,1989/1991,,,,HumanObservation,20.56307506483181,33.80735856643605,,1
Undaria pinnatifida f. pinnatifida,34.248545,136.851955,1989/1991,,,,HumanObservation,20.56307506483181,33.80735856643605,,1
Ecklonia cava,34.229826,136.815604,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Eisenia bicyclis,34.229826,136.815604,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Gelidium elegans,34.229826,136.815604,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Undaria pinnatifida f. pinnatifida,34.229826,136.815604,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Ecklonia cava,34.21739,136.808816,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Eisenia bicyclis,34.21739,136.808816,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Gelidium elegans,34.21739,136.808816,1989/1991,,,,HumanObservation,20.464649313928213,33.80593538410445,,1
Ecklonia cava,34.250117,136.802484,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Eisenia bicyclis,34.250117,136.802484,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Gelidium elegans,34.250117,136.802484,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Sargassum fulvellum,34.250117,136.802484,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Sargassum fulvellum,34.285614,136.824468,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Sargassum patens,34.294715,136.823333,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Sargassum patens,34.299867,136.848408,1989/1991,,,,HumanObservation,20.392062598916542,33.76405877820866,,1
Ecklonia cava,34.291037,136.744289,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Eisenia bicyclis,34.291037,136.744289,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Gelidium elegans,34.291037,136.744289,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Sargassum fulvellum,34.291037,136.744289,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Sargassum fusiforme,34.291037,136.744289,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Ecklonia cava,34.298103,136.732206,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Eisenia bicyclis,34.298103,136.732206,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Gelidium elegans,34.298103,136.732206,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Sargassum fusiforme,34.298103,136.732206,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Undaria pinnatifida f. pinnatifida,34.298103,136.732206,1989/1991,,,,HumanObservation,20.437025083665976,33.823263399198105,,1
Ecklonia cava,34.287154,136.687051,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Eisenia bicyclis,34.287154,136.687051,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Gelidium elegans,34.287154,136.687051,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum fulvellum,34.287154,136.687051,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum fusiforme,34.287154,136.687051,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Ecklonia cava,34.297841,136.682388,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Eisenia bicyclis,34.297841,136.682388,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum fusiforme,34.297841,136.682388,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum patens,34.297841,136.682388,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum horneri,34.292667,136.687859,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Ecklonia cava,34.317427,136.694159,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Eisenia bicyclis,34.317427,136.694159,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum fulvellum,34.317427,136.694159,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum fusiforme,34.317427,136.694159,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Ulva pertusa,34.335157,136.694959,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Ecklonia cava,34.33112,136.684462,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Eisenia bicyclis,34.33112,136.684462,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Gelidium elegans,34.33112,136.684462,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum fusiforme,34.33112,136.684462,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum horneri,34.33112,136.684462,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum horneri,34.335511,136.680296,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Ulva pertusa,34.335511,136.680296,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum horneri,34.336314,136.671227,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum fulvellum,34.325071,136.669725,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Ecklonia cava,34.308407,136.670387,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Eisenia bicyclis,34.308407,136.670387,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Sargassum fusiforme,34.308407,136.670387,1989/1991,,,,HumanObservation,20.515204101901247,33.84339741023051,,1
Ecklonia cava,34.286253,136.65019,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Eisenia bicyclis,34.286253,136.65019,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Sargassum fusiforme,34.286253,136.65019,1989/1991,,,,HumanObservation,20.51902918588589,33.84287951721686,,1
Ecklonia cava,34.270469,136.579626,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.270469,136.579626,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Ecklonia cava,34.286768,136.576247,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.284508,136.566462,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Sargassum fusiforme,34.284508,136.566462,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Ecklonia cava,34.276169,136.559729,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.276169,136.559729,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Sargassum fulvellum,34.276169,136.559729,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Sargassum fusiforme,34.276169,136.559729,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Ecklonia cava,34.268784,136.55722,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.268784,136.55722,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Sargassum fusiforme,34.268784,136.55722,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.259376,136.553242,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Sargassum fusiforme,34.259376,136.553242,1989/1991,,,,HumanObservation,20.57687683822781,33.855724705449084,,1
Eisenia bicyclis,34.243327,136.554162,1989/1991,,,,HumanObservation,20.606399417601693,33.86955510847854,,1
Gelidium elegans,34.243327,136.554162,1989/1991,,,,HumanObservation,20.606399417601693,33.86955510847854,,1
Eisenia bicyclis,34.249005,136.511856,1989/1991,,,,HumanObservation,20.60992389362685,33.87657929744743,,1
Sargassum fusiforme,34.249005,136.511856,1989/1991,,,,HumanObservation,20.60992389362685,33.87657929744743,,1
Sargassum fusiforme,34.240573,136.516483,1989/1991,,,,HumanObservation,20.60992389362685,33.87657929744743,,1
Gelidium elegans,34.242463,136.486451,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Sargassum patens,34.242463,136.486451,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Ecklonia cava,34.221956,136.486109,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Eisenia bicyclis,34.221956,136.486109,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Sargassum fulvellum,34.221956,136.486109,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Ecklonia cava,34.229573,136.472357,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Eisenia bicyclis,34.229573,136.472357,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Sargassum fulvellum,34.247807,136.453276,1989/1991,,,,HumanObservation,20.606164757111305,33.87725055690525,,1
Eisenia bicyclis,34.193286,136.378935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Gelidium elegans,34.193286,136.378935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Sargassum fusiforme,34.193286,136.378935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Eisenia bicyclis,34.185353,136.379935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Gelidium elegans,34.185353,136.379935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Sargassum fusiforme,34.185353,136.379935,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Eisenia bicyclis,34.188795,136.362775,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Sargassum fusiforme,34.188795,136.362775,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Eisenia bicyclis,34.194214,136.339021,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fusiforme,34.194214,136.339021,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum horneri,34.194214,136.339021,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Eisenia bicyclis,34.180723,136.333275,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Gelidium elegans,34.180723,136.333275,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fulvellum,34.180723,136.333275,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fusiforme,34.180723,136.333275,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Eisenia bicyclis,34.180291,136.318846,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fusiforme,34.180291,136.318846,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Ecklonia cava,34.165879,136.321203,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Eisenia bicyclis,34.165879,136.321203,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Gelidium elegans,34.165879,136.321203,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fulvellum,34.165879,136.321203,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fusiforme,34.165879,136.321203,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Gelidium elegans,34.169337,136.304349,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fusiforme,34.169337,136.304349,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Ecklonia cava,34.162221,136.300328,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Eisenia bicyclis,34.162221,136.300328,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Gelidium elegans,34.162221,136.300328,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Sargassum fulvellum,34.162221,136.300328,1989/1991,,,,HumanObservation,20.620679736760422,33.9211808430588,,1
Eisenia bicyclis,34.151488,136.36227,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Gelidium elegans,34.151488,136.36227,1989/1991,,,,HumanObservation,20.663634788263955,33.92659536885328,,1
Eisenia bicyclis,34.112349,136.311651,1989/1991,,,,HumanObservation,20.72355418670801,33.960691081302684,,1
Sargassum fulvellum,34.112349,136.311651,1989/1991,,,,HumanObservation,20.72355418670801,33.960691081302684,,1
Sargassum fusiforme,34.112349,136.311651,1989/1991,,,,HumanObservation,20.72355418670801,33.960691081302684,,1
Eisenia bicyclis,34.082107,136.290681,1989/1991,,,,HumanObservation,20.742297642282796,33.98505074033822,,1
