scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean
Ecklonia cava,32.946986,132.056363,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Ecklonia kurome,32.946986,132.056363,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Gelidium elegans,32.946986,132.056363,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum horneri,32.946986,132.056363,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Ecklonia cava,32.946391,132.063895,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Gelidium elegans,32.946391,132.063895,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum horneri,32.946391,132.063895,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum,32.946391,132.063895,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Ecklonia cava,32.94788,132.070635,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum horneri,32.94788,132.070635,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Ecklonia cava,32.982799,132.068585,1989/1991,,,,HumanObservation,21.136505000522046,33.90989435297967
Sargassum horneri,32.982799,132.068585,1989/1991,,,,HumanObservation,21.136505000522046,33.90989435297967
Sargassum patens,32.982799,132.068585,1989/1991,,,,HumanObservation,21.136505000522046,33.90989435297967
Ecklonia kurome,32.942733,132.082269,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum horneri,32.942733,132.082269,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Sargassum patens,32.942733,132.082269,1989/1991,,,,HumanObservation,21.438205940614843,33.89630734414489
Ecklonia cava,32.928108,132.042466,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia kurome,32.928108,132.042466,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Gelidium elegans,32.928108,132.042466,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Sargassum horneri,32.928108,132.042466,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia cava,32.91595,132.048126,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia kurome,32.91595,132.048126,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Gelidium elegans,32.91595,132.048126,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Sargassum patens,32.91595,132.048126,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia cava,32.932506,132.023693,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia kurome,32.932506,132.023693,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Sargassum patens,32.932506,132.023693,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia cava,32.923695,132.014516,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia kurome,32.923695,132.014516,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia cava,32.908585,132.009163,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia kurome,32.908585,132.009163,1989/1991,,,,HumanObservation,21.25344846736707,33.88309699406238
Ecklonia cava,32.892363,132.012797,1989/1991,,,,HumanObservation,21.509147968930247,33.91406683448552
Ecklonia kurome,32.892363,132.012797,1989/1991,,,,HumanObservation,21.509147968930247,33.91406683448552
Ecklonia cava,32.88908,132.008193,1989/1991,,,,HumanObservation,21.509147968930247,33.91406683448552
Sargassum patens,32.88908,132.008193,1989/1991,,,,HumanObservation,21.509147968930247,33.91406683448552
Ecklonia cava,32.838327,132.002876,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Gelidium elegans,32.838327,132.002876,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Sargassum patens,32.838327,132.002876,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Ecklonia cava,32.835266,132.010595,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Sargassum patens,32.835266,132.010595,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Ecklonia cava,32.83116,132.010305,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Sargassum patens,32.83116,132.010305,1989/1991,,,,HumanObservation,21.669535628902292,33.94231845653474
Ecklonia cava,32.80976,131.980233,1989/1991,,,,HumanObservation,,
Gelidium elegans,32.80976,131.980233,1989/1991,,,,HumanObservation,,
Sargassum patens,32.80976,131.980233,1989/1991,,,,HumanObservation,,
Ecklonia cava,32.794339,131.974176,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Gelidium elegans,32.794339,131.974176,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Sargassum patens,32.794339,131.974176,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Ecklonia cava,32.795364,131.963661,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Gelidium elegans,32.795364,131.963661,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Sargassum patens,32.795364,131.963661,1989/1991,,,,HumanObservation,21.849106351462975,33.988504355317566
Ecklonia cava,32.801077,131.947735,1989/1991,,,,HumanObservation,,
Sargassum patens,32.801077,131.947735,1989/1991,,,,HumanObservation,,
Ecklonia cava,32.7905,131.927127,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Gelidium elegans,32.7905,131.927127,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Ecklonia cava,32.786627,131.91887,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Gelidium elegans,32.786627,131.91887,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Ecklonia cava,32.773105,131.923149,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Gelidium elegans,32.773105,131.923149,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Ecklonia cava,32.776786,131.910578,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Gelidium elegans,32.776786,131.910578,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Ecklonia cava,32.786359,131.900053,1989/1991,,,,HumanObservation,21.684622062055517,33.95640457543246
Sargassum,32.796893,131.888237,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Ecklonia cava,32.788256,131.888091,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Ecklonia cava,32.781063,131.894624,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Ecklonia cava,32.765428,131.895332,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Sargassum horneri,32.765428,131.895332,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Ecklonia cava,32.760712,131.878606,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Sargassum horneri,32.760712,131.878606,1989/1991,,,,HumanObservation,21.658459741435394,33.95253109265387
Ecklonia cava,32.748975,131.88508,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Gelidium elegans,32.748975,131.88508,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Sargassum horneri,32.748975,131.88508,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Ecklonia cava,32.727117,131.924591,1989/1991,,,,HumanObservation,,
Ecklonia cava,32.71925,131.931316,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,32.732662,131.872979,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Sargassum macrocarpum,32.720161,131.864971,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Sargassum macrocarpum,32.716031,131.861449,1989/1991,,,,HumanObservation,21.728245545822496,33.97503446566167
Sargassum macrocarpum,32.708838,131.848964,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,32.695539,131.853266,1989/1991,,,,HumanObservation,21.79100775616706,33.997200769498164
Sargassum macrocarpum,32.691298,131.842885,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Sargassum fulvellum,32.683413,131.839917,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Undaria pinnatifida f. pinnatifida,32.691904,131.816192,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Undaria pinnatifida f. pinnatifida,32.684113,131.806544,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Sargassum fusiforme,32.677007,131.797376,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.677007,131.797376,1989/1991,,,,HumanObservation,,
Sargassum patens,32.668709,131.830337,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Sargassum patens,32.671869,131.82051,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Sargassum patens,32.670772,131.811486,1989/1991,,,,HumanObservation,21.553444471518986,33.95887175404873
Sargassum patens,32.664145,131.788085,1989/1991,,,,HumanObservation,,
Sargassum patens,32.653259,131.769321,1989/1991,,,,HumanObservation,,
Sargassum patens,32.643246,131.767758,1989/1991,,,,HumanObservation,21.80029382427195,33.99847535493557
Sargassum fulvellum,32.600609,131.753862,1989/1991,,,,HumanObservation,21.80029382427195,33.99847535493557
Sargassum,32.600609,131.753862,1989/1991,,,,HumanObservation,21.80029382427195,33.99847535493557
Sargassum fulvellum,32.597826,131.746414,1989/1991,,,,HumanObservation,21.8095864560155,33.99881448406443
Sargassum,32.597826,131.746414,1989/1991,,,,HumanObservation,21.8095864560155,33.99881448406443
Sargassum fulvellum,32.59408,131.743803,1989/1991,,,,HumanObservation,21.8095864560155,33.99881448406443
Sargassum fulvellum,32.589654,131.725057,1989/1991,,,,HumanObservation,21.8095864560155,33.99881448406443
Ecklonia cava,32.471492,131.679675,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Sargassum fulvellum,32.471492,131.679675,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Undaria pinnatifida f. pinnatifida,32.47502,131.659551,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Ecklonia cava,32.46474,131.665351,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Ecklonia cava,32.467749,131.657069,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Undaria pinnatifida f. pinnatifida,32.467749,131.657069,1989/1991,,,,HumanObservation,21.75509730084408,33.99493567893643
Ecklonia cava,32.431113,131.680043,1989/1991,,,,HumanObservation,21.603388525080994,33.97445635961172
Ecklonia cava,32.425642,131.673377,1989/1991,,,,HumanObservation,21.603388525080994,33.97445635961172
Sargassum,32.412276,131.63925,1989/1991,,,,HumanObservation,,
Ecklonia cava,32.372397,131.634777,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,32.372397,131.634777,1989/1991,,,,HumanObservation,,
Ecklonia cava,32.344925,131.626126,1989/1991,,,,HumanObservation,21.78885937106716,34.00890504071613
Ecklonia kurome,32.246376,131.575584,1989/1991,,,,HumanObservation,21.77342594332776,34.01226944138188
Ecklonia kurome,32.229122,131.569377,1989/1991,,,,HumanObservation,21.77342594332776,34.01226944138188
Ecklonia kurome,32.212517,131.562394,1989/1991,,,,HumanObservation,21.77342594332776,34.01226944138188
Ecklonia kurome,32.186482,131.555479,1989/1991,,,,HumanObservation,21.649059514590572,33.99660893125663
Sargassum,32.128466,131.532399,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.803243,131.473549,1989/1991,,,,HumanObservation,21.600819398791394,34.10189845831729
Undaria pinnatifida f. pinnatifida,31.792781,131.479007,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.753158,131.476082,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.745955,131.473065,1989/1991,,,,HumanObservation,21.85979451028517,34.133248289202434
Sargassum fulvellum,31.693228,131.46195,1989/1991,,,,HumanObservation,22.04015562130925,34.146091514300956
Sargassum fulvellum,31.681792,131.455358,1989/1991,,,,HumanObservation,22.04015562130925,34.146091514300956
Sargassum fulvellum,31.640558,131.456376,1989/1991,,,,HumanObservation,22.10485292950991,34.156052810254096
Undaria pinnatifida f. pinnatifida,31.580912,131.406199,1989/1991,,,,HumanObservation,21.91094800610387,34.154423731959824
Sargassum,31.55207,131.414137,1989/1991,,,,HumanObservation,21.91094800610387,34.154423731959824
Sargassum fulvellum,31.538791,131.387138,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.511495,131.375554,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.452514,131.378893,1989/1991,,,,HumanObservation,22.189172002477108,34.16788521364538
Sargassum fulvellum,31.420696,131.3634,1989/1991,,,,HumanObservation,22.27875019410039,34.17312668269064
Sargassum fulvellum,31.413935,131.34915,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.399903,131.344515,1989/1991,,,,HumanObservation,,
Sargassum,31.395486,131.33438,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.393473,131.335738,1989/1991,,,,HumanObservation,,
Sargassum,31.384427,131.335593,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,31.371132,131.34752,1989/1991,,,,HumanObservation,,
Sargassum,31.371132,131.34752,1989/1991,,,,HumanObservation,,
Sargassum patens,31.368385,131.323187,1989/1991,,,,HumanObservation,,
Sargassum patens,31.385962,131.300672,1989/1991,,,,HumanObservation,,
Sargassum,31.380095,131.269305,1989/1991,,,,HumanObservation,22.056651765476232,34.16340678124659
Sargassum patens,31.388169,131.243847,1989/1991,,,,HumanObservation,22.028294454381676,34.1616134303198
Sargassum patens,31.405392,131.236693,1989/1991,,,,HumanObservation,21.982121860796806,34.142825834124935
Undaria pinnatifida f. pinnatifida,31.419556,131.241458,1989/1991,,,,HumanObservation,21.982121860796806,34.142825834124935
Undaria pinnatifida f. pinnatifida,31.425177,131.233416,1989/1991,,,,HumanObservation,21.982121860796806,34.142825834124935
Sargassum patens,31.443437,131.209812,1989/1991,,,,HumanObservation,21.982121860796806,34.142825834124935
Sargassum patens,31.465332,131.147986,1989/1991,,,,HumanObservation,,
Sargassum patens,31.466112,131.133235,1989/1991,,,,HumanObservation,,
Sargassum patens,31.312214,130.793686,1989/1991,,,,HumanObservation,22.21863690618365,33.8577339199094
Sargassum fulvellum,31.342031,130.786967,1989/1991,,,,HumanObservation,22.21863690618365,33.8577339199094
Sargassum fusiforme,31.342031,130.786967,1989/1991,,,,HumanObservation,22.21863690618365,33.8577339199094
Sargassum fusiforme,31.355067,130.790705,1989/1991,,,,HumanObservation,22.118887712683332,33.83482207260838
Sargassum fusiforme,31.372072,130.776624,1989/1991,,,,HumanObservation,22.118887712683332,33.83482207260838
Sargassum patens,31.372072,130.776624,1989/1991,,,,HumanObservation,22.118887712683332,33.83482207260838
Sargassum patens,31.390333,130.769828,1989/1991,,,,HumanObservation,22.118887712683332,33.83482207260838
Sargassum patens,31.398656,130.767309,1989/1991,,,,HumanObservation,22.118887712683332,33.83482207260838
Sargassum,31.443323,130.735971,1989/1991,,,,HumanObservation,22.016961344965246,33.811572770935875
Sargassum fusiforme,31.591384,130.593932,1989/1991,,,,HumanObservation,21.85556678655925,33.765476026891555
Sargassum horneri,31.591384,130.593932,1989/1991,,,,HumanObservation,21.85556678655925,33.765476026891555
Undaria pinnatifida f. pinnatifida,31.591384,130.593932,1989/1991,,,,HumanObservation,21.85556678655925,33.765476026891555
Sargassum,31.696896,130.798057,1989/1991,,,,HumanObservation,21.89026364942398,33.778065007573716
Sargassum patens,31.711267,130.722795,1989/1991,,,,HumanObservation,,
Ulva pertusa,31.720025,130.645726,1989/1991,,,,HumanObservation,,
Sargassum patens,31.432613,130.521708,1989/1991,,,,HumanObservation,21.93220702042563,33.785416005644954
Sargassum,31.432613,130.521708,1989/1991,,,,HumanObservation,21.93220702042563,33.785416005644954
Sargassum fusiforme,31.423132,130.525132,1989/1991,,,,HumanObservation,21.93220702042563,33.785416005644954
Sargassum patens,31.423132,130.525132,1989/1991,,,,HumanObservation,21.93220702042563,33.785416005644954
Sargassum patens,31.412859,130.525992,1989/1991,,,,HumanObservation,21.93220702042563,33.785416005644954
Sargassum patens,31.299654,130.594135,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.289198,130.613459,1989/1991,,,,HumanObservation,22.280483298843805,33.89128799204517
Sargassum patens,31.289198,130.613459,1989/1991,,,,HumanObservation,22.280483298843805,33.89128799204517
Undaria pinnatifida f. pinnatifida,31.289198,130.613459,1989/1991,,,,HumanObservation,22.280483298843805,33.89128799204517
Sargassum patens,31.286729,130.674636,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.286729,130.674636,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.271803,130.66032,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.277259,130.673456,1989/1991,,,,HumanObservation,,
Sargassum patens,31.277259,130.673456,1989/1991,,,,HumanObservation,,
Sargassum patens,31.263457,130.66503,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.243068,130.656176,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Undaria pinnatifida f. pinnatifida,31.243068,130.656176,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Undaria pinnatifida f. pinnatifida,31.230609,130.653672,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Sargassum fusiforme,31.219948,130.657079,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Undaria pinnatifida f. pinnatifida,31.219948,130.657079,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Sargassum fusiforme,31.215643,130.648957,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.215643,130.648957,1989/1991,,,,HumanObservation,,
Sargassum patens,31.203883,130.65182,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Undaria pinnatifida f. pinnatifida,31.203883,130.65182,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Sargassum,31.203883,130.65182,1989/1991,,,,HumanObservation,22.276918316589008,33.896720010588666
Undaria pinnatifida f. pinnatifida,31.195162,130.6438,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Sargassum patens,31.185095,130.634774,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Undaria pinnatifida f. pinnatifida,31.185095,130.634774,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Sargassum patens,31.181557,130.618479,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Undaria pinnatifida f. pinnatifida,31.181557,130.618479,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Sargassum patens,31.182055,130.60484,1989/1991,,,,HumanObservation,22.559092207969062,33.95627773226793
Sargassum patens,31.17606,130.596415,1989/1991,,,,HumanObservation,,
Sargassum patens,31.168463,130.589895,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.247082,130.426283,1989/1991,,,,HumanObservation,22.682060601832468,33.9891057439265
Sargassum fusiforme,31.249665,130.406474,1989/1991,,,,HumanObservation,22.682060601832468,33.9891057439265
Sargassum fusiforme,31.25011,130.399857,1989/1991,,,,HumanObservation,,
Sargassum,31.25011,130.399857,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.250099,130.388094,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.250427,130.375806,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.249105,130.370281,1989/1991,,,,HumanObservation,22.752271746108242,34.00101264359398
Sargassum fulvellum,31.309999,130.221968,1989/1991,,,,HumanObservation,,
Sargassum patens,31.422949,130.191947,1989/1991,,,,HumanObservation,22.16954880497559,33.887604738977814
Sargassum patens,31.415278,130.192842,1989/1991,,,,HumanObservation,22.16954880497559,33.887604738977814
Sargassum fusiforme,31.662657,130.297427,1989/1991,,,,HumanObservation,21.874018248419752,33.7888410965247
Undaria pinnatifida f. pinnatifida,31.662657,130.297427,1989/1991,,,,HumanObservation,21.874018248419752,33.7888410965247
Sargassum,31.662657,130.297427,1989/1991,,,,HumanObservation,21.874018248419752,33.7888410965247
Undaria pinnatifida f. pinnatifida,31.696418,130.277686,1989/1991,,,,HumanObservation,21.874018248419752,33.7888410965247
Sargassum,31.696418,130.277686,1989/1991,,,,HumanObservation,21.874018248419752,33.7888410965247
Sargassum fusiforme,31.706899,130.259183,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.739774,130.227457,1989/1991,,,,HumanObservation,21.828137259162855,33.74395471680534
Undaria pinnatifida f. pinnatifida,31.747974,130.218152,1989/1991,,,,HumanObservation,21.828137259162855,33.74395471680534
Sargassum fusiforme,31.753157,130.206098,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.753157,130.206098,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.767805,130.183977,1989/1991,,,,HumanObservation,21.720789355364648,33.67922090765483
Sargassum fusiforme,31.805575,130.173427,1989/1991,,,,HumanObservation,21.522739799138353,33.575462827227035
Sargassum fusiforme,31.870033,130.200795,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.870033,130.200795,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,31.891363,130.215189,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.891363,130.215189,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,31.96692,130.209807,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,31.972038,130.203212,1989/1991,,,,HumanObservation,,
Sargassum patens,31.972038,130.203212,1989/1991,,,,HumanObservation,,
Sargassum patens,31.981455,130.190826,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Undaria pinnatifida f. pinnatifida,31.981455,130.190826,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum macrocarpum,31.983963,130.197869,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum patens,31.983963,130.197869,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Undaria pinnatifida f. pinnatifida,31.983963,130.197869,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum macrocarpum,31.98817,130.192252,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum patens,31.98817,130.192252,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Undaria pinnatifida f. pinnatifida,31.98817,130.192252,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum macrocarpum,31.9931,130.185586,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum patens,31.9931,130.185586,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum patens,31.993453,130.179956,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum patens,31.997535,130.179648,1989/1991,,,,HumanObservation,21.252090880890933,33.40587355293401
Sargassum fusiforme,32.012539,130.17926,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Sargassum patens,32.012539,130.17926,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Sargassum patens,32.016366,130.185042,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Sargassum fusiforme,32.028397,130.16506,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Sargassum patens,32.028397,130.16506,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Undaria pinnatifida f. pinnatifida,32.028397,130.16506,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Sargassum patens,32.035331,130.187382,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Undaria pinnatifida f. pinnatifida,32.035331,130.187382,1989/1991,,,,HumanObservation,21.150908629092793,33.3280433449521
Undaria pinnatifida f. pinnatifida,32.044005,130.2023,1989/1991,,,,HumanObservation,,
Sargassum fusiforme,32.052335,130.20358,1989/1991,,,,HumanObservation,,
Sargassum patens,32.052335,130.20358,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.052335,130.20358,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.068087,130.193306,1989/1991,,,,HumanObservation,20.797764725404747,33.05062623787079
Sargassum patens,32.110943,130.182876,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.11586,130.192034,1989/1991,,,,HumanObservation,,
Sargassum horneri,32.122586,130.204928,1989/1991,,,,HumanObservation,,
Sargassum patens,32.122586,130.204928,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.122586,130.204928,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.128944,130.230963,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.150547,130.266661,1989/1991,,,,HumanObservation,20.283682394237427,32.62973062717324
Undaria pinnatifida f. pinnatifida,32.128402,130.26972,1989/1991,,,,HumanObservation,20.318956101898294,32.65440981203062
Sargassum horneri,32.141665,130.352426,1989/1991,,,,HumanObservation,,
Sargassum patens,32.141665,130.352426,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.141665,130.352426,1989/1991,,,,HumanObservation,,
Sargassum patens,32.155829,130.358265,1989/1991,,,,HumanObservation,,
Sargassum patens,32.163417,130.357129,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.163417,130.357129,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.115907,130.177645,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,32.140756,130.191781,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.140756,130.191781,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,32.173132,130.198598,1989/1991,,,,HumanObservation,,
Sargassum patens,32.173132,130.198598,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,32.173132,130.198598,1989/1991,,,,HumanObservation,,
Sargassum patens,32.197798,130.200203,1989/1991,,,,HumanObservation,20.33988014904405,32.684900820744005
Undaria pinnatifida f. pinnatifida,32.197798,130.200203,1989/1991,,,,HumanObservation,20.33988014904405,32.684900820744005
Sargassum patens,32.206998,130.196299,1989/1991,,,,HumanObservation,,
Sargassum patens,32.204329,130.205495,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Undaria pinnatifida f. pinnatifida,32.204329,130.205495,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Sargassum patens,32.224332,130.216644,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Undaria pinnatifida f. pinnatifida,32.224332,130.216644,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Undaria pinnatifida f. pinnatifida,32.226236,130.211322,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Sargassum,32.226236,130.211322,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Undaria pinnatifida f. pinnatifida,32.248342,130.215198,1989/1991,,,,HumanObservation,20.23410615117013,32.58117086789477
Sargassum patens,32.250811,130.216409,1989/1991,,,,HumanObservation,,
Sargassum patens,32.273908,130.260394,1989/1991,,,,HumanObservation,20.14736328737504,32.48608124798966
Undaria pinnatifida f. pinnatifida,32.273908,130.260394,1989/1991,,,,HumanObservation,20.14736328737504,32.48608124798966
Undaria pinnatifida f. pinnatifida,32.309956,130.250831,1989/1991,,,,HumanObservation,20.0878767125175,32.453594777707444
Undaria pinnatifida f. pinnatifida,32.307172,130.245341,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654
Sargassum patens,32.303272,130.233416,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654
Undaria pinnatifida f. pinnatifida,32.303272,130.233416,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654
Undaria pinnatifida f. pinnatifida,32.292116,130.218419,1989/1991,,,,HumanObservation,,
